TRIPID,HOUSEID,PERSONID,TDTRPNUM,STRTTIME,TRPMILES,TRPTRANS,LOOP_TRIP,TRIPPURP,TRAVDAY,HOMEOWN,HHSIZE,HHFAMINC,HHSTATE,WRKCOUNT,LIF_CYC,URBAN,URBANSIZE,CENSUS_D,HH_RACE,EDUC,WORKER,WHYTRP90,R_AGE_IMP,R_SEX_IMP,OBHUR,DBHUR,OBPPOPDN,DBPPOPDN,TRAVELMODE
15138,3092,1,7,1900,9.691,3,2,HBSHOP,6,1,1,1,SC,0,1,4,6,5,2,2,2,8,58,2,T,R,750,50,PASSENGER
15139,3093,1,1,800,0.655,1,2,HBSHOP,6,2,1,1,TX,0,9,1,4,7,1,1,2,10,76,1,U,U,30000,3000,WALK
15140,3093,1,2,1030,0.655,1,2,HBSHOP,6,2,1,1,TX,0,9,1,4,7,1,1,2,10,76,1,U,U,3000,30000,WALK
15141,3093,1,3,1145,0.809,1,2,HBSOCREC,6,2,1,1,TX,0,9,1,4,7,1,1,2,8,76,1,U,U,30000,7000,WALK
15142,3093,1,4,1330,0.81,1,2,HBSOCREC,6,2,1,1,TX,0,9,1,4,7,1,1,2,8,76,1,U,U,7000,30000,WALK
15143,3093,1,5,1445,0.675,1,2,HBSHOP,6,2,1,1,TX,0,9,1,4,7,1,1,2,4,76,1,U,U,30000,3000,WALK
15144,3093,1,6,1600,0.674,1,2,HBSHOP,6,2,1,1,TX,0,9,1,4,7,1,1,2,4,76,1,U,U,3000,30000,WALK
15145,3094,2,1,1020,0.345,3,2,HBSHOP,2,2,2,1,NY,0,2,1,2,2,97,1,2,3,50,1,T,S,1500,750,PASSENGER
15146,3094,2,2,1100,4.1,3,2,NHB,2,2,2,1,NY,0,2,1,2,2,97,1,2,3,50,1,S,S,750,750,PASSENGER
15147,3094,2,3,1430,3.374,3,2,HBSHOP,2,2,2,1,NY,0,2,1,2,2,97,1,2,3,50,1,S,T,750,1500,PASSENGER
15148,3095,1,1,930,1.531,11,2,HBSHOP,3,2,1,3,TX,1,1,1,2,7,1,3,1,4,55,1,U,U,7000,7000,RAIL
15149,3095,1,2,1100,1.104,1,2,NHB,3,2,1,3,TX,1,1,1,2,7,1,3,1,3,55,1,U,U,7000,3000,WALK
15150,3095,1,3,1400,3.242,11,2,HBSHOP,3,2,1,3,TX,1,1,1,2,7,1,3,1,3,55,1,U,U,3000,7000,RAIL
15151,3095,1,4,1700,0.522,1,2,HBSHOP,3,2,1,3,TX,1,1,1,2,7,1,3,1,3,55,1,U,U,7000,17000,WALK
15152,3095,1,5,1740,0.522,1,2,HBSHOP,3,2,1,3,TX,1,1,1,2,7,1,3,1,3,55,1,U,U,17000,7000,WALK
15153,3096,1,1,1300,0.538,3,2,HBSHOP,7,2,2,2,GA,0,5,2,6,5,1,2,2,3,60,2,T,R,300,50,PASSENGER
15154,3096,1,2,1400,0.381,3,2,HBSHOP,7,2,2,2,GA,0,5,2,6,5,1,2,2,3,60,2,R,T,50,300,PASSENGER
15155,3096,1,3,1600,0.25,1,1,HBO,7,2,2,2,GA,0,5,2,6,5,1,2,2,10,60,2,T,T,300,300,WALK
15156,3096,1,4,1915,8.068,3,2,HBSOCREC,7,2,2,2,GA,0,5,2,6,5,1,2,2,10,60,2,T,R,300,50,PASSENGER
15157,3096,1,5,2010,7.816,3,2,HBSOCREC,7,2,2,2,GA,0,5,2,6,5,1,2,2,10,60,2,R,T,50,300,PASSENGER
15158,3096,2,1,1300,0.538,3,2,HBSHOP,7,2,2,2,GA,0,5,2,6,5,1,1,-1,3,15,2,T,R,300,50,PASSENGER
15159,3096,2,2,1400,0.381,3,2,HBSHOP,7,2,2,2,GA,0,5,2,6,5,1,1,-1,3,15,2,R,T,50,300,PASSENGER
15160,3096,2,3,1730,16.678,3,2,HBSOCREC,7,2,2,2,GA,0,5,2,6,5,1,1,-1,10,15,2,T,R,300,300,PASSENGER
15161,3096,2,4,2300,16.399,3,2,HBSOCREC,7,2,2,2,GA,0,5,2,6,5,1,1,-1,10,15,2,R,T,300,300,PASSENGER
15162,3097,1,1,440,3.518,11,2,HBO,4,1,1,2,FL,0,9,1,4,5,1,4,2,6,77,2,C,S,7000,1500,RAIL
15163,3097,1,2,845,3.524,11,2,HBO,4,1,1,2,FL,0,9,1,4,5,1,4,2,6,77,2,S,C,1500,7000,RAIL
15164,3097,1,3,1600,3.0,1,1,HBO,4,1,1,2,FL,0,9,1,4,5,1,4,2,10,77,2,C,C,7000,7000,WALK
15165,3098,1,1,840,1.5,1,1,HBO,6,2,2,3,CA,0,10,1,4,9,1,2,2,10,68,2,C,C,7000,7000,WALK
15166,3099,1,1,915,1.913,3,2,HBO,7,2,2,2,TX,1,2,1,4,7,1,2,2,5,59,2,S,C,300,17000,PASSENGER
15167,3099,1,2,45,2.869,3,2,HBO,7,2,2,2,TX,1,2,1,4,7,1,2,2,5,59,2,C,S,17000,300,PASSENGER
15168,3099,2,1,915,1.912,3,2,HBSOCREC,7,2,2,2,TX,1,2,1,4,7,1,1,1,10,39,1,S,C,300,17000,PASSENGER
15169,3099,2,2,1500,2.869,3,2,HBSOCREC,7,2,2,2,TX,1,2,1,4,7,1,1,1,10,39,1,C,S,17000,300,PASSENGER
15170,3100,1,1,1650,1.284,17,2,HBO,3,2,2,9,DC,1,2,1,5,5,1,5,1,5,33,1,U,U,30000,17000,TAXI
15171,3100,1,2,1930,1.242,1,2,HBO,3,2,2,9,DC,1,2,1,5,5,1,5,1,5,33,1,U,U,17000,30000,WALK
15172,3100,2,1,1010,2.028,17,2,HBO,3,2,2,9,DC,1,2,1,5,5,1,5,2,5,32,2,U,U,30000,17000,TAXI
15173,3100,2,2,1715,0.338,1,2,NHB,3,2,2,9,DC,1,2,1,5,5,1,5,2,4,32,2,U,U,17000,17000,WALK
15174,3100,2,3,1945,1.251,1,2,HBO,3,2,2,9,DC,1,2,1,5,5,1,5,2,5,32,2,U,U,17000,30000,WALK
15175,3101,1,1,751,5.256,16,2,HBW,3,2,1,7,NY,1,1,1,5,2,1,5,1,1,30,1,U,U,30000,17000,BUS
15176,3101,1,2,1828,7.359,16,2,NHB,3,2,1,7,NY,1,1,1,5,2,1,5,1,8,30,1,U,U,17000,30000,BUS
15177,3101,1,3,2223,1.21,1,2,HBSOCREC,3,2,1,7,NY,1,1,1,5,2,1,5,1,1,30,1,U,U,30000,30000,WALK
15178,3102,1,1,830,4.776,1,2,HBW,5,2,1,1,SC,1,1,4,6,5,2,2,1,1,44,2,R,T,300,750,WALK
15179,3102,1,2,1615,4.776,1,2,HBW,5,2,1,1,SC,1,1,4,6,5,2,2,1,1,44,2,T,R,750,300,WALK
15180,3102,1,3,1930,5.876,3,2,HBO,5,2,1,1,SC,1,1,4,6,5,2,2,1,5,44,2,R,T,300,300,PASSENGER
15181,3102,1,4,2200,5.897,3,2,HBO,5,2,1,1,SC,1,1,4,6,5,2,2,1,5,44,2,T,R,300,300,PASSENGER
15182,3103,1,1,930,1.5,1,1,HBO,6,1,1,2,CA,0,1,4,6,9,1,3,2,10,60,2,R,R,50,50,WALK
15183,3103,1,2,1500,1.5,1,1,HBO,6,1,1,2,CA,0,1,4,6,9,1,3,2,10,60,2,R,R,50,50,WALK
15184,3104,1,1,745,1.354,3,2,HBO,7,2,2,1,VA,0,2,1,4,5,2,1,2,4,53,2,U,U,3000,7000,PASSENGER
15185,3104,1,2,1130,1.364,3,2,HBO,7,2,2,1,VA,0,2,1,4,5,2,1,2,4,53,2,U,U,7000,3000,PASSENGER
15186,3104,2,1,745,1.354,3,2,HBO,7,2,2,1,VA,0,2,1,4,5,2,2,2,5,52,1,U,U,3000,7000,PASSENGER
15187,3104,2,2,1230,1.261,3,2,NHB,7,2,2,1,VA,0,2,1,4,5,2,2,2,10,52,1,U,U,7000,7000,PASSENGER
15188,3104,2,3,1325,0.67,3,2,HBSHOP,7,2,2,1,VA,0,2,1,4,5,2,2,2,5,52,1,U,U,7000,3000,PASSENGER
15189,3105,1,1,900,0.134,1,2,HBSOCREC,3,2,1,1,MO,0,9,2,6,4,1,2,2,10,63,2,C,T,7000,1500,WALK
15190,3105,1,2,930,0.134,1,2,NHB,3,2,1,1,MO,0,9,2,6,4,1,2,2,3,63,2,T,C,1500,7000,WALK
15191,3105,1,3,1300,0.267,1,2,NHB,3,2,1,1,MO,0,9,2,6,4,1,2,2,3,63,2,C,C,7000,3000,WALK
15192,3105,1,4,1330,0.267,1,2,HBSHOP,3,2,1,1,MO,0,9,2,6,4,1,2,2,3,63,2,C,C,3000,7000,WALK
15193,3105,1,5,1700,1.103,97,2,HBSOCREC,3,2,1,1,MO,0,9,2,6,4,1,2,2,8,63,2,C,T,7000,750,OTHER
15194,3105,1,6,1930,1.102,3,2,HBSOCREC,3,2,1,1,MO,0,9,2,6,4,1,2,2,8,63,2,T,C,750,7000,PASSENGER
15195,3106,1,1,1130,0.627,1,2,NHB,7,2,2,5,NY,1,10,1,3,2,2,3,2,4,54,2,U,U,30000,7000,WALK
15196,3106,1,2,1300,0.627,1,2,NHB,7,2,2,5,NY,1,10,1,3,2,2,3,2,8,54,2,U,U,7000,30000,WALK
15197,3106,2,1,530,0.986,11,2,HBW,7,2,2,5,NY,1,10,1,3,2,2,3,1,1,58,1,C,C,1500,1500,RAIL
15198,3106,2,2,1800,0.997,11,2,HBW,7,2,2,5,NY,1,10,1,3,2,2,3,1,1,58,1,C,C,1500,1500,RAIL
15199,3107,1,1,1000,3.041,3,2,HBSHOP,1,2,1,1,NC,0,1,2,6,5,1,3,2,4,50,1,T,T,750,3000,PASSENGER
15200,3107,1,2,1020,1.959,3,2,NHB,1,2,1,1,NC,0,1,2,6,5,1,3,2,10,50,1,T,T,3000,750,PASSENGER
15201,3107,1,3,1050,1.188,3,2,HBSHOP,1,2,1,1,NC,0,1,2,6,5,1,3,2,10,50,1,T,T,750,750,PASSENGER
15202,3107,1,4,1520,0.311,1,2,HBSOCREC,1,2,1,1,NC,0,1,2,6,5,1,3,2,8,50,1,T,T,750,750,WALK
15203,3107,1,5,1725,0.311,1,2,HBSOCREC,1,2,1,1,NC,0,1,2,6,5,1,3,2,8,50,1,T,T,750,750,WALK
15204,3108,1,1,1200,2.856,16,2,HBSOCREC,1,2,1,1,NY,0,1,1,5,2,97,1,2,8,59,2,U,U,30000,3000,BUS
15205,3108,1,2,1900,3.233,11,2,HBSOCREC,1,2,1,1,NY,0,1,1,5,2,97,1,2,8,59,2,U,U,3000,30000,RAIL
15206,3109,1,1,900,1.143,97,2,HBO,1,1,8,4,NY,2,4,4,6,2,1,1,1,5,42,1,R,R,50,50,OTHER
15207,3109,1,2,1130,1.143,97,2,HBO,1,1,8,4,NY,2,4,4,6,2,1,1,1,5,42,1,R,R,50,50,OTHER
15208,3109,2,1,900,1.143,97,2,HBO,1,1,8,4,NY,2,4,4,6,2,1,1,2,5,42,2,R,R,50,50,OTHER
15209,3109,2,2,1130,1.143,97,2,HBO,1,1,8,4,NY,2,4,4,6,2,1,1,2,5,42,2,R,R,50,50,OTHER
15210,3109,2,3,1515,0.5,1,1,HBO,1,1,8,4,NY,2,4,4,6,2,1,1,2,10,42,2,R,R,50,50,WALK
15211,3109,3,1,900,1.143,2,2,HBO,1,1,8,4,NY,2,4,4,6,2,1,1,1,5,16,2,R,R,50,50,CYCLE
15212,3109,3,2,1130,3.404,2,2,NHB,1,1,8,4,NY,2,4,4,6,2,1,1,1,8,16,2,R,R,50,50,CYCLE
15213,3109,3,3,1655,2.401,2,2,HBSOCREC,1,1,8,4,NY,2,4,4,6,2,1,1,1,8,16,2,R,R,50,50,CYCLE
15214,3109,4,1,900,1.143,97,2,HBO,1,1,8,4,NY,2,4,4,6,2,1,1,-1,5,14,2,R,R,50,50,OTHER
15215,3109,4,2,1130,1.143,97,2,HBO,1,1,8,4,NY,2,4,4,6,2,1,1,-1,5,14,2,R,R,50,50,OTHER
15216,3109,5,1,900,1.143,97,2,HBO,1,1,8,4,NY,2,4,4,6,2,1,-1,-1,5,11,2,R,R,50,50,OTHER
15217,3109,5,2,1130,1.143,97,2,HBO,1,1,8,4,NY,2,4,4,6,2,1,-1,-1,5,11,2,R,R,50,50,OTHER
15218,3109,6,1,900,1.143,97,2,HBO,1,1,8,4,NY,2,4,4,6,2,1,-1,-1,5,8,1,R,R,50,50,OTHER
15219,3109,6,2,1130,1.143,97,2,HBO,1,1,8,4,NY,2,4,4,6,2,1,-1,-1,5,8,1,R,R,50,50,OTHER
15220,3109,7,1,900,1.143,97,2,HBO,1,1,8,4,NY,2,4,4,6,2,1,-1,-1,5,5,1,R,R,50,50,OTHER
15221,3109,7,2,1130,1.143,97,2,HBO,1,1,8,4,NY,2,4,4,6,2,1,-1,-1,5,5,1,R,R,50,50,OTHER
15222,3110,2,1,1530,0.223,1,2,HBSHOP,1,2,2,4,MA,2,2,1,5,1,1,4,1,3,33,1,U,U,30000,1500,WALK
15223,3110,2,2,1600,0.223,1,2,HBSHOP,1,2,2,4,MA,2,2,1,5,1,1,4,1,3,33,1,U,U,1500,30000,WALK
15224,3111,1,1,1100,0.194,1,2,HBSHOP,6,2,2,6,NY,2,2,1,1,2,1,5,1,10,36,1,U,U,30000,30000,WALK
15225,3111,1,2,1700,9.583,97,2,NHB,6,2,2,6,NY,2,2,1,1,2,1,5,1,10,36,1,U,U,30000,17000,OTHER
15226,3111,1,3,2200,10.316,16,2,HBSOCREC,6,2,2,6,NY,2,2,1,1,2,1,5,1,10,36,1,U,U,17000,30000,BUS
15227,3111,2,1,730,16.497,16,2,HBW,6,2,2,6,NY,2,2,1,1,2,1,5,1,1,27,2,U,U,30000,17000,BUS
15228,3111,2,2,1700,5.7,16,2,NHB,6,2,2,6,NY,2,2,1,1,2,1,5,1,10,27,2,U,U,17000,17000,BUS
15229,3111,2,3,2200,10.316,16,2,HBSOCREC,6,2,2,6,NY,2,2,1,1,2,1,5,1,1,27,2,U,U,17000,30000,BUS
15230,3112,1,1,1130,1.866,3,2,HBO,2,2,2,1,GA,0,10,1,1,5,2,1,2,6,59,2,T,T,1500,1500,PASSENGER
15231,3112,1,2,1330,1.858,3,2,NHB,2,2,2,1,GA,0,10,1,1,5,2,1,2,4,59,2,T,T,1500,750,PASSENGER
15232,3112,1,3,1400,2.249,3,2,HBSHOP,2,2,2,1,GA,0,10,1,1,5,2,1,2,6,59,2,T,T,750,1500,PASSENGER
15233,3112,2,1,1700,1.898,3,2,HBSHOP,2,2,2,1,GA,0,10,1,1,5,2,1,2,3,65,1,T,T,1500,3000,PASSENGER
15234,3112,2,2,1712,10.477,3,2,NHB,2,2,2,1,GA,0,10,1,1,5,2,1,2,8,65,1,T,R,3000,50,PASSENGER
15235,3112,2,3,1910,13.415,3,2,HBSOCREC,2,2,2,1,GA,0,10,1,1,5,2,1,2,8,65,1,R,T,50,1500,PASSENGER
15236,3113,1,1,830,0.318,1,2,HBSHOP,4,1,2,1,NY,1,10,1,5,2,97,2,1,10,71,2,U,U,30000,30000,WALK
15237,3113,1,2,848,0.285,1,2,NHB,4,1,2,1,NY,1,10,1,5,2,97,2,1,5,71,2,U,U,30000,30000,WALK
15238,3113,1,3,1700,0.498,1,2,HBO,4,1,2,1,NY,1,10,1,5,2,97,2,1,5,71,2,U,U,30000,30000,WALK
15239,3113,2,1,1000,0.4,1,2,HBSHOP,4,1,2,1,NY,1,10,1,5,2,97,-8,2,3,79,1,U,U,30000,30000,WALK
15240,3113,2,2,1022,0.4,1,2,HBSHOP,4,1,2,1,NY,1,10,1,5,2,97,-8,2,3,79,1,U,U,30000,30000,WALK
15241,3114,1,1,945,4.092,3,2,HBO,3,2,1,1,TX,0,1,1,1,7,2,2,2,4,55,2,S,T,7000,750,PASSENGER
15242,3114,1,2,1110,3.864,3,2,HBO,3,2,1,1,TX,0,1,1,1,7,2,2,2,4,55,2,T,S,750,7000,PASSENGER
15243,3114,1,3,1230,0.233,1,2,HBO,3,2,1,1,TX,0,1,1,1,7,2,2,2,4,55,2,S,T,7000,750,WALK
15244,3114,1,4,1245,4.792,11,2,NHB,3,2,1,1,TX,0,1,1,1,7,2,2,2,10,55,2,T,S,750,7000,RAIL
15245,3114,1,5,1447,2.723,11,2,NHB,3,2,1,1,TX,0,1,1,1,7,2,2,2,10,55,2,S,T,7000,750,RAIL
15246,3114,1,6,1645,5.623,11,2,NHB,3,2,1,1,TX,0,1,1,1,7,2,2,2,3,55,2,T,T,750,750,RAIL
15247,3114,1,7,1830,2.278,11,2,HBSHOP,3,2,1,1,TX,0,1,1,1,7,2,2,2,10,55,2,T,S,750,7000,RAIL
15248,3115,1,1,1300,8.976,3,2,HBSHOP,3,1,4,2,NY,1,8,4,6,2,6,3,2,3,40,2,R,R,50,50,DRIVE
15249,3115,1,2,1535,0.846,3,2,NHB,3,1,4,2,NY,1,8,4,6,2,6,3,2,3,40,2,R,R,50,50,DRIVE
15250,3115,1,3,1620,9.288,3,2,HBSHOP,3,1,4,2,NY,1,8,4,6,2,6,3,2,3,40,2,R,R,50,50,DRIVE
15251,3115,2,1,1200,5.0,1,1,HBO,3,1,4,2,NY,1,8,4,6,2,6,1,2,10,17,1,R,R,50,50,WALK
15252,3115,2,2,1300,8.976,3,2,HBSHOP,3,1,4,2,NY,1,8,4,6,2,6,1,2,3,17,1,R,R,50,50,PASSENGER
15253,3115,2,3,1535,0.846,3,2,NHB,3,1,4,2,NY,1,8,4,6,2,6,1,2,3,17,1,R,R,50,50,PASSENGER
15254,3115,2,4,1620,9.288,3,2,HBSHOP,3,1,4,2,NY,1,8,4,6,2,6,1,2,3,17,1,R,R,50,50,PASSENGER
15255,3115,3,1,1300,6.855,1,2,HBO,3,1,4,2,NY,1,8,4,6,2,6,2,1,11,19,1,R,R,50,50,WALK
15256,3115,3,2,1430,9.567,4,2,NHB,3,1,4,2,NY,1,8,4,6,2,6,2,1,1,19,1,R,R,50,50,PASSENGER
15257,3115,3,3,2320,15.743,4,2,HBW,3,1,4,2,NY,1,8,4,6,2,6,2,1,1,19,1,R,R,50,50,PASSENGER
15258,3116,1,1,900,0.267,1,2,HBO,3,2,2,3,NY,1,2,1,2,2,1,2,1,5,33,1,T,T,750,750,WALK
15259,3116,1,2,930,0.267,1,2,HBO,3,2,2,3,NY,1,2,1,2,2,1,2,1,5,33,1,T,T,750,750,WALK
15260,3116,1,3,945,0.222,1,1,HBO,3,2,2,3,NY,1,2,1,2,2,1,2,1,10,33,1,T,T,750,750,WALK
15261,3116,1,4,1255,0.422,1,2,HBSHOP,3,2,2,3,NY,1,2,1,2,2,1,2,1,3,33,1,T,T,750,3000,WALK
15262,3116,1,5,1315,0.72,1,2,NHB,3,2,2,3,NY,1,2,1,2,2,1,2,1,8,33,1,T,T,3000,1500,WALK
15263,3116,1,6,1810,0.481,1,2,HBSOCREC,3,2,2,3,NY,1,2,1,2,2,1,2,1,8,33,1,T,T,1500,750,WALK
15264,3116,1,7,1825,0.222,1,1,HBO,3,2,2,3,NY,1,2,1,2,2,1,2,1,10,33,1,T,T,750,750,WALK
15265,3116,1,8,1836,0.222,1,1,HBO,3,2,2,3,NY,1,2,1,2,2,1,2,1,10,33,1,T,T,750,750,WALK
15266,3116,1,9,2323,0.222,1,1,HBO,3,2,2,3,NY,1,2,1,2,2,1,2,1,10,33,1,T,T,750,750,WALK
15267,3116,1,10,2334,0.222,1,1,HBO,3,2,2,3,NY,1,2,1,2,2,1,2,1,10,33,1,T,T,750,750,WALK
15268,3117,1,1,945,13.123,3,2,HBO,6,2,1,1,TX,0,1,1,4,7,1,2,2,6,61,1,C,C,7000,3000,PASSENGER
15269,3117,1,2,1100,1.948,3,2,NHB,6,2,1,1,TX,0,1,1,4,7,1,2,2,3,61,1,C,C,3000,7000,PASSENGER
15270,3117,1,3,1215,2.016,3,2,NHB,6,2,1,1,TX,0,1,1,4,7,1,2,2,3,61,1,C,C,7000,3000,PASSENGER
15271,3117,1,4,1300,6.011,3,2,NHB,6,2,1,1,TX,0,1,1,4,7,1,2,2,3,61,1,C,S,3000,3000,PASSENGER
15272,3117,1,5,1350,8.906,3,2,NHB,6,2,1,1,TX,0,1,1,4,7,1,2,2,3,61,1,S,C,3000,3000,PASSENGER
15273,3117,1,6,1500,1.794,3,2,NHB,6,2,1,1,TX,0,1,1,4,7,1,2,2,3,61,1,C,C,3000,17000,PASSENGER
15274,3117,1,7,1640,7.791,3,2,NHB,6,2,1,1,TX,0,1,1,4,7,1,2,2,3,61,1,C,C,17000,7000,PASSENGER
15275,3117,1,8,1720,2.275,3,2,HBSHOP,6,2,1,1,TX,0,1,1,4,7,1,2,2,3,61,1,C,C,7000,7000,PASSENGER
15276,3118,1,1,740,5.896,11,2,HBW,5,2,1,2,GA,0,1,1,1,5,6,4,2,1,25,1,C,T,3000,300,RAIL
15277,3118,1,2,1630,13.744,11,2,HBW,5,2,1,2,GA,0,1,1,1,5,6,4,2,1,25,1,T,C,300,3000,RAIL
15278,3119,1,1,1145,6.214,11,2,HBW,3,2,1,2,FL,1,1,1,5,5,1,5,1,1,60,2,U,U,30000,17000,RAIL
15279,3119,1,2,1830,0.232,1,2,NHB,3,2,1,2,FL,1,1,1,5,5,1,5,1,8,60,2,U,U,17000,17000,WALK
15280,3119,1,3,1945,6.373,11,2,HBSOCREC,3,2,1,2,FL,1,1,1,5,5,1,5,1,1,60,2,U,U,17000,30000,RAIL
15281,3120,1,1,1230,3.957,11,2,HBO,3,2,1,1,TX,0,1,4,6,7,1,3,2,4,21,2,R,R,300,750,RAIL
15282,3120,1,2,1600,3.957,11,2,HBO,3,2,1,1,TX,0,1,4,6,7,1,3,2,4,21,2,R,R,750,300,RAIL
15283,3121,1,1,715,5.776,11,2,HBW,5,2,2,5,NJ,1,2,1,5,2,2,3,1,1,43,2,U,S,17000,7000,RAIL
15284,3121,1,2,1725,3.358,1,2,NHB,5,2,2,5,NJ,1,2,1,5,2,2,3,1,10,43,2,S,U,7000,7000,WALK
15285,3121,1,3,1805,0.264,1,2,NHB,5,2,2,5,NJ,1,2,1,5,2,2,3,1,3,43,2,U,U,7000,7000,WALK
15286,3121,1,4,1900,0.303,1,2,HBSHOP,5,2,2,5,NJ,1,2,1,5,2,2,3,1,1,43,2,U,U,7000,17000,WALK
15287,3121,2,1,1000,0.218,1,2,HBSOCREC,5,2,2,5,NJ,1,2,1,5,2,2,2,2,10,23,2,U,U,17000,7000,WALK
15288,3121,2,2,1130,0.218,1,2,HBSOCREC,5,2,2,5,NJ,1,2,1,5,2,2,2,2,10,23,2,U,U,7000,17000,WALK
15289,3121,2,3,1645,0.43,1,2,HBSOCREC,5,2,2,5,NJ,1,2,1,5,2,2,2,2,8,23,2,U,U,17000,7000,WALK
15290,3121,2,4,1810,0.164,1,2,NHB,5,2,2,5,NJ,1,2,1,5,2,2,2,2,3,23,2,U,U,7000,7000,WALK
15291,3121,2,5,1900,0.514,1,2,HBSHOP,5,2,2,5,NJ,1,2,1,5,2,2,2,2,8,23,2,U,U,7000,17000,WALK
15292,3122,1,1,1130,2.169,5,2,HBO,3,2,1,1,MI,0,9,1,4,3,2,4,2,6,65,2,U,U,7000,3000,DRIVE
15293,3122,1,2,1445,2.173,5,2,HBO,3,2,1,1,MI,0,9,1,4,3,2,4,2,6,65,2,U,U,3000,7000,PASSENGER
15294,3123,1,1,1100,2.704,4,2,HBSHOP,1,2,1,1,SC,0,1,1,2,5,2,2,2,3,59,2,T,T,750,750,PASSENGER
15295,3123,1,2,1300,0.336,4,2,NHB,1,2,1,1,SC,0,1,1,2,5,2,2,2,3,59,2,T,T,750,750,PASSENGER
15296,3123,1,3,1310,2.644,4,2,HBSHOP,1,2,1,1,SC,0,1,1,2,5,2,2,2,3,59,2,T,T,750,750,PASSENGER
15297,3124,1,1,1300,0.416,1,2,HBSHOP,3,2,1,1,TX,0,1,4,6,7,6,3,2,3,59,2,R,R,50,50,WALK
15298,3124,1,2,1400,0.416,1,2,HBSHOP,3,2,1,1,TX,0,1,4,6,7,6,3,2,3,59,2,R,R,50,50,WALK
15299,3124,1,3,1500,0.082,1,2,HBSOCREC,3,2,1,1,TX,0,1,4,6,7,6,3,2,8,59,2,R,R,50,50,WALK
15300,3124,1,4,1600,0.082,1,2,HBSOCREC,3,2,1,1,TX,0,1,4,6,7,6,3,2,8,59,2,R,R,50,50,WALK
15301,3125,1,1,800,7.46,6,2,HBO,2,1,1,5,CA,0,9,1,1,9,2,2,2,4,73,2,C,T,3000,1500,PASSENGER
15302,3125,1,2,1000,0.184,6,2,NHB,2,1,1,5,CA,0,9,1,1,9,2,2,2,4,73,2,T,T,1500,1500,PASSENGER
15303,3125,1,3,1100,7.541,6,2,HBO,2,1,1,5,CA,0,9,1,1,9,2,2,2,4,73,2,T,C,1500,3000,PASSENGER
15304,3126,1,1,730,8.474,11,2,HBW,2,2,2,6,DC,1,10,1,5,5,3,4,1,1,35,2,U,U,30000,3000,RAIL
15305,3126,1,2,1710,8.483,11,2,HBW,2,2,2,6,DC,1,10,1,5,5,3,4,1,1,35,2,U,U,3000,30000,RAIL
15306,3126,2,1,1130,-9.0,11,1,NHB,2,2,2,6,DC,1,10,1,5,5,3,1,2,3,64,2,U,U,17000,17000,RAIL
15307,3126,2,2,1300,0.904,11,2,HBSHOP,2,2,2,6,DC,1,10,1,5,5,3,1,2,3,64,2,U,U,17000,30000,RAIL
15308,3127,1,1,930,70.827,3,2,HBO,6,2,1,2,CA,0,9,1,1,9,1,5,2,6,73,2,C,C,7000,3000,PASSENGER
15309,3127,1,2,1045,70.336,3,2,NHB,6,2,1,2,CA,0,9,1,1,9,1,5,2,4,73,2,C,C,3000,7000,PASSENGER
15310,3127,1,3,1055,1.437,3,2,NHB,6,2,1,2,CA,0,9,1,1,9,1,5,2,3,73,2,C,C,7000,7000,PASSENGER
15311,3127,1,4,1230,0.338,3,2,NHB,6,2,1,2,CA,0,9,1,1,9,1,5,2,3,73,2,C,C,7000,7000,PASSENGER
15312,3127,1,5,1305,0.84,3,2,NHB,6,2,1,2,CA,0,9,1,1,9,1,5,2,3,73,2,C,C,7000,7000,PASSENGER
15313,3127,1,6,1351,0.984,3,2,HBSHOP,6,2,1,2,CA,0,9,1,1,9,1,5,2,3,73,2,C,C,7000,7000,PASSENGER
15314,3128,1,1,744,0.209,1,2,HBSOCREC,3,2,1,7,DC,1,1,1,5,5,1,5,1,10,33,2,U,U,30000,30000,WALK
15315,3128,1,2,837,3.754,16,2,NHB,3,2,1,7,DC,1,1,1,5,5,1,5,1,1,33,2,U,U,30000,7000,BUS
15316,3128,1,3,1407,2.266,16,2,NHB,3,2,1,7,DC,1,1,1,5,5,1,5,1,6,33,2,U,U,7000,3000,BUS
15317,3128,1,4,1623,2.858,16,2,HBO,3,2,1,7,DC,1,1,1,5,5,1,5,1,1,33,2,U,U,3000,30000,BUS
15318,3129,1,1,550,38.687,11,2,HBSHOP,4,2,1,1,CA,1,1,1,5,9,1,2,1,3,51,1,U,U,3000,17000,RAIL
15319,3129,1,2,830,0.859,1,2,NHB,4,2,1,1,CA,1,1,1,5,9,1,2,1,1,51,1,U,U,17000,17000,WALK
15320,3129,1,3,930,0.395,1,2,NHB,4,2,1,1,CA,1,1,1,5,9,1,2,1,11,51,1,U,U,17000,7000,WALK
15321,3129,1,4,1015,12.314,16,2,NHB,4,2,1,1,CA,1,1,1,5,9,1,2,1,10,51,1,U,U,7000,750,BUS
15322,3129,1,5,1300,2.129,1,2,NHB,4,2,1,1,CA,1,1,1,5,9,1,2,1,3,51,1,U,U,750,17000,WALK
15323,3129,1,6,1400,22.878,16,2,HBSHOP,4,2,1,1,CA,1,1,1,5,9,1,2,1,1,51,1,U,U,17000,3000,BUS
